ID,Produto,Grupo do Material,Válido até,Bloqueado em,Quantidade,Valor Total,Situação do Material,Dias,Dias2,validade
3562,QUETIAPINA (HEMIFUMARATO) 100 MG QUETIPIN - CP - (CX/30) CRISTALIA,CONTROLADO,2025-08-30,2025-07-01,16140,16364.35,Disponível,262,Em +180,2025-08-30T00:00:00.000
3135,ESCITALOPRAM (OXALATO) 10MG *(C-1) (G) - CP - (CX/450) GEOLAB,CONTROLADO,2026-08-30,2026-07-01,41640,13174.9,Disponível,627,Em +180,2026-08-30T00:00:00.000
1072,"CLONAZEPAM 0,5 MG (B1) - CP - (CX/480) ZILEPAM",CONTROLADO,2025-10-30,2025-08-31,2400,397.2,Disponível,323,Em +180,2025-10-30T00:00:00.000
4249,CARBONATO DE LITIO 300 MG - CP - (CX/60) BIOLAB,CONTROLADO,2026-05-30,2026-03-31,3960,1019.3,Disponível,535,Em +180,2026-05-30T00:00:00.000
3498,LEVOMEPROMAZINA - COMPRIMIDO DE 25 MG LEVOZINE - CP - (CX/200) CRISTALIA,CONTROLADO,2025-09-30,2025-08-01,18600,20214.48,Disponível,293,Em +180,2025-09-30T00:00:00.000
5518,QUETIAPINA (HEMIFUMARATO) 25 MG - CP - (CX/30) CIMED,CONTROLADO,2026-05-30,2026-03-31,22560,7602.72,Disponível,535,Em +180,2026-05-30T00:00:00.000
1784,LEVOMEPROMAZINA - COMPRIMIDO DE 100MG (C1) LEVOZINE - CP - (CX/200) CRISTALIA,CONTROLADO,2026-07-30,2026-05-31,8200,3781.02,Disponível,596,Em +180,2026-07-30T00:00:00.000
1180,HALOPERIDOL 5MG*(C-1) HALO - CP - (CX/200) CRISTALIA,CONTROLADO,2026-04-30,2026-03-01,33400,4465.58,Disponível,505,Em +180,2026-04-30T00:00:00.000
1616,HIPOCLORITO DE SODIO 1% ACAO DESINFETANTE 1000ML SANITEX - UND - (CX/12),MEDICAMENTOS,2024-05-08,2024-03-09,8,56,Vencido,-217,Vencido,2024-05-08T00:00:00.000
1028,ESTRIOL 1MG/G CREME VAGINAL 50G ESTRIONIL - BS - (CX/50) HIPOLABOR,MEDICAMENTOS,2025-09-30,2025-08-01,550,8381.45,Disponível,293,Em +180,2025-09-30T00:00:00.000
1105,IBUPROFENO 600MG - CP - (CX/500) - PRATI,MEDICAMENTOS,2026-02-28,2025-12-30,129630,16748.2,Disponível,444,Em +180,2026-02-28T00:00:00.000
1105,IBUPROFENO 600MG - CP - (CX/500) - PRATI,MEDICAMENTOS,2026-02-28,2025-12-30,103000,13307.6,Disponível,444,Em +180,2026-02-28T00:00:00.000
1128,VARFARINA SODICA 5MG - CP - (CX/30) - UNIAO QUIMICA,MEDICAMENTOS,2025-02-28,2024-12-30,1020,158.41,Disponível,79,Em 90,2025-02-28T00:00:00.000
4257,METILDOPA 500MG - CP - (CX/500) HIPOLABOR,MEDICAMENTOS,2025-09-30,2025-08-01,25980,9417.75,Disponível,293,Em +180,2025-09-30T00:00:00.000
549,IBUPROFENO 50MG/ML  ORAL/GOTAS 30 ML - FR - (CX/100) NATULAB,MEDICAMENTOS,2026-01-30,2025-12-01,8950,42589.47,Disponível,415,Em +180,2026-01-30T00:00:00.000
1824,LOSARTANA POTASSICA  50MG - CP - (CX/960) PRATI,MEDICAMENTOS,2026-07-30,2026-05-31,333450,46049.44,Disponível,596,Em +180,2026-07-30T00:00:00.000
1062,FOSFATO SODICO DE PREDNISOLONA  3MG/ML FRASCO COM 60ML - FR - (CX/50) HIPOLABOR,MEDICAMENTOS,2026-01-30,2025-12-01,2745,13917.15,Disponível,415,Em +180,2026-01-30T00:00:00.000
773,"BROMETO DE IPRATROPIO 0,25 MG/ML  ORAL/GOTAS FRASCO COM 20ML - FR - (CX/200) HIPOLABOR",MEDICAMENTOS,2024-04-30,2024-03-01,282,955.28,Vencido,-225,Vencido,2024-04-30T00:00:00.000
540,ALBENDAZOL 400MG - CP - (CX/100) PRATI,MEDICAMENTOS,2023-12-30,2023-10-31,16400,13843.24,Vencido,-347,Vencido,2023-12-30T00:00:00.000
497,PARACETAMOL 500 MG - CP - (CX/500) - HIPOLABOR,MEDICAMENTOS,2025-02-28,2024-12-30,18000,4262.4,Disponível,79,Em 90,2025-02-28T00:00:00.000
326,CAPTOPRIL 25MG - CP - (CX/750) GEOLAB,MEDICAMENTOS,2023-12-30,2023-10-31,181500,14937.45,Vencido,-347,Vencido,2023-12-30T00:00:00.000
773,"BROMETO DE IPRATROPIO 0,25 MG/ML  ORAL/GOTAS FRASCO COM 20ML - FR - (CX/200) HIPOLABOR",MEDICAMENTOS,2024-03-30,2024-01-30,135,457.31,Vencido,-256,Vencido,2024-03-30T00:00:00.000
1136,ATENOLOL 50MG - CP - (CX/600) - PRATI,MEDICAMENTOS,2025-02-28,2024-12-30,205740,20574,Disponível,79,Em 90,2025-02-28T00:00:00.000
4657,ACIDO TRANEXAMICO 50 MG/ML INJETAVEL 5 ML - AMP - (CX/100) HIPOLABOR,MEDICAMENTOS,2025-10-30,2025-08-31,300,160.68,Disponível,323,Em +180,2025-10-30T00:00:00.000
4658,EPINEFRINA 1 MG/ML INETAVEL 1 ML (ADREN) - AMP - (CX/100) HIPOLABOR,MEDICAMENTOS,2025-03-30,2025-01-29,800,3028.48,Disponível,109,Em 120,2025-03-30T00:00:00.000
4659,ADENOSINA 3 MG/ML INJETAVEL 2 ML - AMP - (CX/50) HIPOLABOR,MEDICAMENTOS,2026-02-28,2025-12-30,50,169.28,Disponível,444,Em +180,2026-02-28T00:00:00.000
4659,ADENOSINA 3 MG/ML INJETAVEL 2 ML - AMP - (CX/50) HIPOLABOR,MEDICAMENTOS,2025-08-30,2025-07-01,50,169.28,Disponível,262,Em +180,2025-08-30T00:00:00.000
4660,CLORIDRATO DE AMIODARONA  50 MG/ML SOL. IV INJETAVEL 3 ML - AMP - (CX/100) HIPOLABOR,MEDICAMENTOS,2025-04-30,2025-03-01,400,364.12,Disponível,140,Em 150,2025-04-30T00:00:00.000
4661,AMPICILINA SODICA INJETAVEL FRASCO AMPOLA 1G - FR - (CX/50) EUGIA PHARMA,MEDICAMENTOS,2025-11-30,2025-10-01,300,811.95,Disponível,354,Em +180,2025-11-30T00:00:00.000
4662,"ATROPINA 0,50 MG/ML  INJETAVEL 2 ML - AMP - (CX/100) SANTISA",MEDICAMENTOS,2026-01-30,2025-12-01,200,133.42,Disponível,415,Em +180,2026-01-30T00:00:00.000
4664,CLORIDRATO DE CEFEPIMA 1G INJETAVEL IM/IV - FR - (CX/50) AUROBINDO PHARMA,MEDICAMENTOS,2025-07-30,2025-05-31,100,2746.7,Disponível,231,Em +180,2025-07-30T00:00:00.000
878,ATENOLOL 50MG - CP - (CX/30) VITAMEDIC,MEDICAMENTOS,2024-08-30,2024-07-01,37215,17863.2,Vencido,-103,Vencido,2024-08-30T00:00:00.000
4665, CEFTRIAXONA DISSODICA  AMPLOSPEC1G PO SOL INJ. IV - FR - (CX/50) BIOCHIMICO,MEDICAMENTOS,2026-10-30,2026-08-31,1200,13810.2,Disponível,688,Em +180,2026-10-30T00:00:00.000
4668,CIPROFLOXACINO (CLORIDRATO) 2 MG/ML BOLSA  INJ. 200 ML - UND - ,MEDICAMENTOS,2025-09-26,2025-07-28,119,8206.22,Disponível,289,Em +180,2025-09-26T00:00:00.000
4669,CLINDAMICINA (FOSFATO)  HYCLIN (150 MG/ML) INJ. 4 ML - AMP - (CX/50) HYPOFARMA,MEDICAMENTOS,2025-05-30,2025-03-31,500,4336.5,Disponível,170,Em 180,2025-05-30T00:00:00.000
4670,CLONIDINA CLONIDIN 150 MCG/ML INJETAVEL1 ML - AMP - (CX/30) CRISTALIA,MEDICAMENTOS,2025-08-30,2025-07-01,30,103.44,Disponível,262,Em +180,2025-08-30T00:00:00.000
4707,BETAMETASONA (DIPROPIONATO) 5 MG/ML +  BETAMETASONA (FOSFATO DISSODICO) 2 MG/ML INJ. 1 ML - AMP - UNIAO,MEDICAMENTOS,2026-01-30,2025-12-01,880,8913.52,Disponível,415,Em +180,2026-01-30T00:00:00.000
4671, BISSULFATO DE CLOPIDOGREL 75 MG - CP - (CX/30) BIOLAB,MEDICAMENTOS,2025-09-30,2025-08-01,720,802.66,Disponível,293,Em +180,2025-09-30T00:00:00.000
4672,"DESLANOSIDEO DESLANOL 0,2 MG/ML INJETAVEL 2 ML - AMP - (CX/50) UNIAO QUIMICA",MEDICAMENTOS,2026-03-30,2026-01-29,550,418.06,Disponível,474,Em +180,2026-03-30T00:00:00.000
941,ACICLOVIR 200MG - CP - (CX/30) CIMED,MEDICAMENTOS,2026-07-30,2026-05-31,3630,1913.37,Disponível,596,Em +180,2026-07-30T00:00:00.000
4674,DICLOFENACO SODICO 25 MG/ML INJETAVEL 3 ML - AMP - (CX/100) HYPOFARMA,MEDICAMENTOS,2025-10-30,2025-08-31,2100,1029,Disponível,323,Em +180,2025-10-30T00:00:00.000
4175,DIPIRONA MONOIDRATADA 1G INJETAVEL 2 ML - AMP - (CX/100) SANTISA,MEDICAMENTOS,2026-03-30,2026-01-29,3300,3605.58,Disponível,474,Em +180,2026-03-30T00:00:00.000
4675,"CLORIDRATO DOBUTAMINA 250 MG/20 ML (12,5 MG/ML) INJ. 20 ML - AMP - (CX/10) HYPOFARMA",MEDICAMENTOS,2025-11-30,2025-10-01,20,421.66,Disponível,354,Em +180,2025-11-30T00:00:00.000
4676, CLORIDRATO DE DOPAMINA 5 MG/ML INJ. 10 ML DOPACRIS - AMP - (CX/10) CRISTALIA,MEDICAMENTOS,2026-06-30,2026-05-01,100,164.36,Disponível,566,Em +180,2026-06-30T00:00:00.000
1900,SOLUCAO DE CLOREXIDINA 2% AQUOSA 100ML - UND - (CX/30),MEDICAMENTOS,2025-01-30,2024-12-01,110,500.5,Bloqueado,50,Em 60,2025-01-30T00:00:00.000
4677," ENOXAPARINA SODICA 40 MG/0,4 ML INJ. COM 10 SERINGAS HEPARINOX - UND - (CX/10) CRISTALIA",MEDICAMENTOS,2025-07-30,2025-05-31,750,15535.58,Disponível,231,Em +180,2025-07-30T00:00:00.000
4678,ETILEFRINA (CLORIDRATO) 10 MG/ML 1 ML SC/IV/IM ETILEFRIL - AMP - (CX/6) UNIAO QUIMICA,MEDICAMENTOS,2026-01-30,2025-12-01,24,13.02,Disponível,415,Em +180,2026-01-30T00:00:00.000
4666,CETOPROFENO ARTRINID 100 MG IV PO LIOFILIZADO - FR - (CX/50) UNIAO QUIMICA,MEDICAMENTOS,2026-01-30,2025-12-01,100,484.49,Disponível,415,Em +180,2026-01-30T00:00:00.000
540,ALBENDAZOL 400MG - CP - (CX/100) PRATI,MEDICAMENTOS,2025-04-30,2025-03-01,18940,15987.25,Disponível,140,Em 150,2025-04-30T00:00:00.000
1008,LORATADINA - 10MG - CP - (Cx/12),MEDICAMENTOS,2024-05-30,2024-03-31,12864,1157.76,Vencido,-195,Vencido,2024-05-30T00:00:00.000
883,SECNIDAZOL 1000MG - CP - (CX/2) - PHARLAB,MEDICAMENTOS,2025-02-28,2024-12-30,3636,9540.14,Disponível,79,Em 90,2025-02-28T00:00:00.000
4343,SINVASTATINA 20MG - CP - (CX/400) CIMED,MEDICAMENTOS,2026-03-30,2026-01-29,139540,38680.49,Disponível,474,Em +180,2026-03-30T00:00:00.000
4260,MALEATO DE ENALAPRIL 5MG - CP - (CX/500) - CIMED,MEDICAMENTOS,2025-08-30,2025-07-01,18240,2289.12,Disponível,262,Em +180,2025-08-30T00:00:00.000
4181,HIDROXIDO AL 37MG+ HIDROXIDO DE MG 40MG+ SIMETICONA 5MG ORAL 240 ML - FR - (CIMED),MEDICAMENTOS,2026-02-28,2025-12-30,4700,56489.3,Disponível,444,Em +180,2026-02-28T00:00:00.000
5767,"CLORETO DE SODIO 0,9 FRASCO COM 10ML SORO FISIOLOGICO - AMP - (CX/200) EQUIPLEX",MEDICAMENTOS,2026-03-30,2026-01-29,850,544,Disponível,474,Em +180,2026-03-30T00:00:00.000
3558,PREDNISONA 20 MG - CP - (CX/500) HIPOLABOR,MEDICAMENTOS,2026-02-28,2025-12-30,2700,1051.11,Disponível,444,Em +180,2026-02-28T00:00:00.000
4501,SULFATO FERROSO 109 MG (40 MG) MASFEROL  - CP - (CX/500) NATULAB,MEDICAMENTOS,2026-03-30,2026-01-29,33640,3720.58,Disponível,474,Em +180,2026-03-30T00:00:00.000
4503,SULFATO FERROSO (AUXILIA NAS ANEMIAS) SABOR CARAMELO 125 MG/ML ORAL/GOTAS 30 ML - FR - (CX/100) NATULAB,MEDICAMENTOS,2026-04-30,2026-03-01,710,2292.02,Disponível,505,Em +180,2026-04-30T00:00:00.000
4503,SULFATO FERROSO (AUXILIA NAS ANEMIAS) SABOR CARAMELO 125 MG/ML ORAL/GOTAS 30 ML - FR - (CX/100) NATULAB,MEDICAMENTOS,2026-04-30,2026-03-01,100,322.82,Disponível,505,Em +180,2026-04-30T00:00:00.000
4259,PREDNISONA 5MG - CP - (CX/500) HIPOLABOR,MEDICAMENTOS,2026-02-28,2025-12-30,1260,204.37,Disponível,444,Em +180,2026-02-28T00:00:00.000
4597,OXACILINA SODICA OXACILIL 500 MG PO INJ. - FR - (CX/50) FRESENIUS,MEDICAMENTOS,2025-12-01,2025-10-02,250,710.88,Disponível,355,Em +180,2025-12-01T00:00:00.000
2229,SULFADIAZINA DE PRATA 1% CREME 50G - BS - (CX/200) NATIVITA,MEDICAMENTOS,2026-05-30,2026-03-31,4403,69239.38,Disponível,535,Em +180,2026-05-30T00:00:00.000
2229,SULFADIAZINA DE PRATA 1% CREME 50G - BS - (CX/200) NATIVITA,MEDICAMENTOS,2026-05-30,2026-03-31,2526,39722.61,Disponível,535,Em +180,2026-05-30T00:00:00.000
4598,BENZOILMETRONIDAZOL 40MG/ML SUSP ORAL FRASCO COM 120ML - FR - (CX/60) E.M.S,MEDICAMENTOS,2026-03-30,2026-01-29,865,2692.31,Disponível,474,Em +180,2026-03-30T00:00:00.000
5634,ITRACONAZOL 100MG - CP - (CX/250) GEOLAB,MEDICAMENTOS,2025-07-30,2025-05-31,1500,3751.8,Disponível,231,Em +180,2025-07-30T00:00:00.000
1899,"DIGLICONATO DE CLOREXIDINA 2% DEGERMANTE (0,2 ML/ML) SOLUCAO COM TENSOATIVOS 1000 ML  - FR - (CX/12) RIOQUIMICA",MEDICAMENTOS,2026-08-30,2026-07-01,108,2879.28,Disponível,627,Em +180,2026-08-30T00:00:00.000
1042,LOCAO OLEO DE GIRASSOL 100ML - UND - (CX/24) NUTRIEX,MEDICAMENTOS,2026-07-30,2026-06-30,270,1844.1,Disponível,596,Em +180,2026-07-30T00:00:00.000
2076,HIDROCLOROTIAZIDA 25MG - CP - (CX/500) CIMED,MEDICAMENTOS,2026-05-30,2026-03-31,12300,738,Disponível,535,Em +180,2026-05-30T00:00:00.000
648,SULFADIAZINA DE PRATA CREME 1% 400G - POTE - (CX/24) NATIVIT,MEDICAMENTOS,2024-02-28,2023-12-30,43,1026.84,Vencido,-287,Vencido,2024-02-28T00:00:00.000
1054,SULFAMETOXAZOL TRIMETOPRIMA 400MG+80MG - CP - (CX/200),MEDICAMENTOS,2025-03-30,2025-01-29,3250,357.5,Disponível,109,Em 120,2025-03-30T00:00:00.000
940,ACICLOVIR CREME 50MG/G 10G - BS - (CX/100) PRATI,MEDICAMENTOS,2025-03-30,2025-01-29,848,5037.12,Disponível,109,Em 120,2025-03-30T00:00:00.000
1129,AZITROMICINA 500MG - CP - (CX/500) PHARLAB,MEDICAMENTOS,2024-10-30,2024-08-31,38900,221341,Vencido,-42,Vencido,2024-10-30T00:00:00.000
1129,AZITROMICINA 500MG - CP - (CX/500) PHARLAB,MEDICAMENTOS,2024-10-30,2024-08-31,6000,34140,Vencido,-42,Vencido,2024-10-30T00:00:00.000
1856,BESILATO DE ANLODIPINO 5MG- CP - (CX/30) - CIMED,MEDICAMENTOS,2024-11-30,2024-10-01,12480,2870.4,Vencido,-11,Vencido,2024-11-30T00:00:00.000
772, ACIDO ASCORBICO 200MG/ML (VITAMINA C EM GOTAS SABOR CARAMELO 20ML) - FR - (CX/50) NATULAB,MEDICAMENTOS,2025-07-30,2025-05-31,8400,34398,Disponível,231,Em +180,2025-07-30T00:00:00.000
1856,BESILATO DE ANLODIPINO 5MG- CP - (CX/30) - CIMED,MEDICAMENTOS,2024-11-30,2024-10-01,4830,1110.9,Vencido,-11,Vencido,2024-11-30T00:00:00.000
1057,CIPROFLOXACINO 500MG - CP - (CX/300) - PRATI,MEDICAMENTOS,2024-12-30,2024-10-31,48060,35372.16,Bloqueado,19,Em 30,2024-12-30T00:00:00.000
1057,CIPROFLOXACINO 500MG - CP - (CX/300) - PRATI,MEDICAMENTOS,2025-04-30,2025-03-01,39840,29322.24,Disponível,140,Em 150,2025-04-30T00:00:00.000
1056,CLORIDRADO DE TIAMINA 300MG - CP - (CX/600) PRATI,MEDICAMENTOS,2024-08-30,2024-07-01,790,568.8,Vencido,-103,Vencido,2024-08-30T00:00:00.000
534,FUROSEMIDA 40MG - CP - (CX/500) PRATI,MEDICAMENTOS,2025-03-30,2025-01-29,42900,386.1,Disponível,109,Em 120,2025-03-30T00:00:00.000
2079,ATENOLOL 25MG - CP - (CX/600) PRATI,MEDICAMENTOS,2025-05-30,2025-03-31,263040,23673.6,Disponível,170,Em 180,2025-05-30T00:00:00.000
538,GLIBENCLAMIDA 5MG (GLICAMIN) - CP - (CX/450) GEOLAB,MEDICAMENTOS,2026-08-30,2026-07-01,40050,4637.79,Disponível,627,Em +180,2026-08-30T00:00:00.000
1856,BESILATO DE ANLODIPINO 5MG- CP - (CX/30) - CIMED,MEDICAMENTOS,2025-03-30,2025-01-29,61440,14131.2,Disponível,109,Em 120,2025-03-30T00:00:00.000
4286,SULFAMETOXAZOL TRIMETOPRIMA 40MG+80MG 100ML - FR - (CX/60) VITAMEDIC,MEDICAMENTOS,2025-11-30,2025-10-01,277,1305.36,Disponível,354,Em +180,2025-11-30T00:00:00.000
742,LACTULOSE 667MG/ML  ORAL  120 ML SABOR AMEIXA - FR - (CX/50) NUTRIEX,MEDICAMENTOS,2026-01-30,2025-12-01,1800,29261.88,Disponível,415,Em +180,2026-01-30T00:00:00.000
4258,SIMETICONA 40 MG - CP - (CX/20) GLOBO PHARMA,MEDICAMENTOS,2026-03-30,2026-01-29,50190,17385.82,Disponível,474,Em +180,2026-03-30T00:00:00.000
495,METRONIDAZOL 100 MG/G  GEL VAGINAL  BISNAGA COM 50 G - BS - (CX/50) PRATI,MEDICAMENTOS,2025-07-30,2025-05-31,1150,10059.05,Disponível,231,Em +180,2025-07-30T00:00:00.000
746,"DIGOXINA 0,25MG - CP - (CX/30) - PHARLAB",MEDICAMENTOS,2025-06-30,2025-05-01,28755,4600.8,Disponível,201,Em +180,2025-06-30T00:00:00.000
1057,CIPROFLOXACINO 500MG - CP - (CX/300) - PRATI,MEDICAMENTOS,2025-04-30,2025-03-01,3000,2208,Disponível,140,Em 150,2025-04-30T00:00:00.000
702,CEFALEXINA MONOIDRATADA 500MG - CP - (CX/200) ABL-ANTIBIOTICOS,MEDICAMENTOS,2025-07-30,2025-05-31,4680,4446,Disponível,231,Em +180,2025-07-30T00:00:00.000
3194,"CARVEDILOL 6,25MG - CP - (CX/30) BIOLAB",MEDICAMENTOS,2025-05-30,2025-03-31,11880,11.88,Disponível,170,Em 180,2025-05-30T00:00:00.000
3186,"CARVEDILOL 3,125 MG - CP - (CX/30) BIOLAB",MEDICAMENTOS,2025-08-30,2025-07-01,10,2.07,Disponível,262,Em +180,2025-08-30T00:00:00.000
3179,"MALEATO DE DEXCLORFENIRAMINA (SOLUCAO ORAL 0,4 MG/ML) XAROPE 100ML - FR - (CX/50) PRATI ",MEDICAMENTOS,2025-04-30,2025-03-01,1070,4445.85,Disponível,140,Em 150,2025-04-30T00:00:00.000
2343,LEVOFLOXACINO 500MG - CP - (CX/10) GEOLAB,MEDICAMENTOS,2025-09-30,2025-08-01,5000,15986.5,Disponível,293,Em +180,2025-09-30T00:00:00.000
876,NITRATO DE MICONAZOL  20MG/G CREME VAGINAL 80G C/ +14 APL VP - BS - (CX/50) PRATI,MEDICAMENTOS,2025-04-30,2025-03-01,689,5946.07,Disponível,140,Em 150,2025-04-30T00:00:00.000
2338,PROPRANOLOL 40MG - CP -  (CX/30) PHARLAB,MEDICAMENTOS,2025-08-30,2025-07-01,75540,6043.2,Disponível,262,Em +180,2025-08-30T00:00:00.000
2687,AZITROMICINA 40 MG/ML ORAL FRASCO COM 15 ML  (600 MG) - FR - (CX/50) PRATI,MEDICAMENTOS,2025-08-30,2025-07-01,2427,37953.43,Disponível,262,Em +180,2025-08-30T00:00:00.000
491,IVERMECTINA 6MG - CP - (CX/500) VITAMEDIC,MEDICAMENTOS,2025-05-30,2025-03-31,7168,11442.28,Disponível,170,Em 180,2025-05-30T00:00:00.000
784,"METRONIDAZOL 5 MG/ML 0,5% BOLSA SISTEMA FECHADO COM 100ML - UND - HALEXISTAR",MEDICAMENTOS,2025-04-16,2025-02-15,90,389.25,Disponível,126,Em 150,2025-04-16T00:00:00.000
5858,SUXAMETONIO (CLORETO) 100 MG PO/INJ FR IV/IM - FR - (CX/60) UNIAO QUIMICA,MEDICAMENTOS,2026-07-30,2026-05-31,150,1423.8,Disponível,596,Em +180,2026-07-30T00:00:00.000
4699,ONDANSETRONA (CLORIDRATO) 2 MG/ML INJ. 2 ML - AMP - (CX/100) HIPOLABOR,MEDICAMENTOS,2026-05-30,2026-03-31,500,2250.45,Disponível,535,Em +180,2026-05-30T00:00:00.000
4686,CLORIDRATO DE HIDRALAZINA 20 MG/ML INJ. 1 ML NEPROSOL - AMP - (CX/50) CRISTALIA,MEDICAMENTOS,2026-01-30,2025-12-01,50,57.54,Disponível,415,Em +180,2026-01-30T00:00:00.000
4685," HEPARINA SODICA 5000UI/0,25 ML SUBCUTANEA INJ. PARINEX - AMP - (CX/50) HIPOLABOR",MEDICAMENTOS,2025-12-30,2025-10-31,50,178,Disponível,384,Em +180,2025-12-30T00:00:00.000
5859,ESCOPOLAMINA (BUTILBROMETO)  4 MG/ML + 500 MG/ML DIPIRONA (MONOIDRATADA) INJ. 5 ML - AMP - (CX/100) HIPOLABOR,MEDICAMENTOS,2026-04-30,2026-03-01,3100,2707.54,Disponível,505,Em +180,2026-04-30T00:00:00.000
4180,ESCOPOLAMINA (BUTILBROMETO) 20 MG/ML INJETAVEL 1 ML - AMP - (CX/100) HIPOLABOR,MEDICAMENTOS,2026-06-30,2026-05-01,200,78.32,Disponível,566,Em +180,2026-06-30T00:00:00.000
5849,"ATROPINA (SULFATO) 0,25MG/ML INJ AMP 1 ML - AMP - (CX/100) SANTISA",MEDICAMENTOS,2026-05-30,2026-03-31,100,49.59,Disponível,535,Em +180,2026-05-30T00:00:00.000
5841,AMINOFILINA 24 MG/ML INJ AMP 10 ML - AMP - (CX/100) HIPOLABOR,MEDICAMENTOS,2026-04-30,2026-03-01,100,158.9,Disponível,505,Em +180,2026-04-30T00:00:00.000
5808,NITROFURANTOINA 100 MG - CA - (CX/28) TEUTO,MEDICAMENTOS,2026-08-30,2026-07-01,10024,730.75,Disponível,627,Em +180,2026-08-30T00:00:00.000
2701,GLICLAZIDA 30MG - CP - (CX/30) - PHARLAB,MEDICAMENTOS,2027-05-30,2027-03-31,69150,18352.41,Disponível,900,Em +180,2027-05-30T00:00:00.000
1807,LEVOTIROXINA SODICA 75 MCG - CP - (CX/30) MERCK,MEDICAMENTOS,2026-01-30,2025-12-01,4860,424.76,Disponível,415,Em +180,2026-01-30T00:00:00.000
5807,METOPROLOL (SUCCINATO) 50 MG ADULTO - CP - (CX/30) BIOLAB,MEDICAMENTOS,2027-03-30,2027-01-29,17330,7848.76,Disponível,839,Em +180,2027-03-30T00:00:00.000
1809,LEVOTIROXINA SODICA 50 MCG - CP - (CX/30) MERCK,MEDICAMENTOS,2026-06-30,2026-05-01,7545,603.6,Disponível,566,Em +180,2026-06-30T00:00:00.000
5144,CLORIDRATO DE PROMETAZINA 25MG/ML 2ML PARMEGAN - AMP - (CX/50) CRISTALIA,MEDICAMENTOS,2026-08-30,2026-07-01,600,868.08,Disponível,627,Em +180,2026-08-30T00:00:00.000
1126,LEVOTIROXINA SODICA 25MCG - CP - (CX/30) MERCK,MEDICAMENTOS,2026-04-30,2026-03-01,7950,575.58,Disponível,505,Em +180,2026-04-30T00:00:00.000
520,NISTATINA 25.000 UI/G 60G CREME VAGINAL- BS - (CX/50) PRATI,MEDICAMENTOS,2025-08-30,2025-07-01,1750,9934.75,Disponível,262,Em +180,2025-08-30T00:00:00.000
5861,LIDOCAINA (CLORIDRATO) 2% 20 MG/G GELEIA TOPICA BISNAGA 30 G ESTERIL C/ APLICADOR C/10 XYLESTESIN - BS - (CX/10) CRISTAL,MEDICAMENTOS,2026-05-30,2026-03-31,1890,13087.68,Disponível,535,Em +180,2026-05-30T00:00:00.000
749,ALBENDAZOL SUSP ORAL. 40 MG/ML  FRASCO 10 ML - FR - (CX/200) PRATI,MEDICAMENTOS,2026-02-28,2025-12-30,10,17.85,Disponível,444,Em +180,2026-02-28T00:00:00.000
941,ACICLOVIR 200MG - CP - (CX/30) CIMED,MEDICAMENTOS,2026-07-30,2026-05-31,4020,2118.94,Disponível,596,Em +180,2026-07-30T00:00:00.000
1490,CETOCONAZOL 20 MG/G CREME BISNAGA 30 G - BS - (CX/60) CIMED,MEDICAMENTOS,2025-10-30,2025-08-31,2153,12448.65,Disponível,323,Em +180,2025-10-30T00:00:00.000
2334,MESILATO DE DOXAZOSINA 4 MG - CP - (CX/30) CIMED,MEDICAMENTOS,2025-01-30,2024-12-01,300,184.2,Bloqueado,50,Em 60,2025-01-30T00:00:00.000
1161,AMBROXOLD PED. 15MG/5ML 100ML SABOR FRAMBOESA PED. - FR - (CX/50) NATULAB,MEDICAMENTOS,2026-07-30,2026-05-31,2040,21220.08,Disponível,596,Em +180,2026-07-30T00:00:00.000
699,AMOXICILINA 500MG - CA - (CX/840) PRATI,MEDICAMENTOS,2025-10-30,2025-08-31,22764,5322.22,Disponível,323,Em +180,2025-10-30T00:00:00.000
774,ALOPURINOL 300MG - CP - (CX/500) PRATI,MEDICAMENTOS,2025-06-30,2025-05-01,23990,4294.21,Disponível,201,Em +180,2025-06-30T00:00:00.000
1057,CIPROFLOXACINO 500MG - CP - (CX/300) - PRATI,MEDICAMENTOS,2025-08-30,2025-07-01,16800,12364.8,Disponível,262,Em +180,2025-08-30T00:00:00.000
3194,"CARVEDILOL 6,25MG - CP - (CX/30) BIOLAB",MEDICAMENTOS,2025-04-30,2025-03-01,26490,26.49,Disponível,140,Em 150,2025-04-30T00:00:00.000
3193,"CARVEDILOL 12,5MG - CP - (CX/30) BIOLAB",MEDICAMENTOS,2025-09-30,2025-08-01,20580,7861.56,Disponível,293,Em +180,2025-09-30T00:00:00.000
750,PERMETRINA 1% (10 MG/ML) FRASCO COM 60ML - FR - (CX/50) - NATIVITA,MEDICAMENTOS,2025-09-30,2025-08-01,935,6088.72,Disponível,293,Em +180,2025-09-30T00:00:00.000
495,METRONIDAZOL 100 MG/G  GEL VAGINAL  BISNAGA COM 50 G - BS - (CX/50) PRATI,MEDICAMENTOS,2025-08-30,2025-07-01,779,6813.91,Disponível,262,Em +180,2025-08-30T00:00:00.000
3189,PARACETAMOL  200 MG/ML ORAL /GOTAS  FRASCO COM 15 ML - FR - (CX/200) NATULAB,MEDICAMENTOS,2025-08-30,2025-07-01,780,4348.89,Disponível,262,Em +180,2025-08-30T00:00:00.000
327,CIPROFLOXACINO 500MG - CP - (CX/500) PHARLAB,MEDICAMENTOS,2025-01-30,2024-12-01,6450,4747.2,Bloqueado,50,Em 60,2025-01-30T00:00:00.000
